-1.327610432357788086e+05,-2.349127879142761230e+04
7.064017951965332031e+03,8.109192270088195801e+04
-5.138101071929931641e+04,1.571534215545654297e+04
-2.796164735603332520e+04,1.123748394966125488e+05
2.448829069900512695e+04,3.874588785314559937e+04
-8.842937531852722168e+04,8.807619994235038757e+04
-1.027861155090332031e+05,4.042674784421920776e+03
-7.995355868911743164e+04,1.545496135311126709e+05
2.165641799926757812e+04,-1.123081784057617188e+04
-1.403975358848571777e+05,1.105910990297794342e+05
-2.296809068489074707e+04,1.293948486733436584e+04
1.105962477111816406e+04,9.040129012298583984e+04
-1.200478414154052734e+05,-2.712860838174819946e+04
-9.412642173004150391e+04,1.628940946598052979e+05
4.096459497070312500e+04,3.386148532867431641e+03
-1.375192282104492188e+05,4.695831415104866028e+04
-8.144546432495117188e+03,7.685796751403808594e+04
-1.099882135772705078e+04,4.492370266532897949e+04
-1.300140546035766602e+05,1.392241446733474731e+03
-4.642899444198608398e+04,1.147386979885101318e+05
-4.897857512283325195e+04,8.881833989334106445e+04
-3.815168869781494141e+04,7.243907323074340820e+04
-1.124422974052429199e+05,-3.481059679150581360e+04
-8.451472324371337891e+03,7.137341806888580322e+02
-6.675308034515380859e+04,9.550304915237426758e+04
-1.211373440055847168e+05,7.987960842132568359e+04
-1.165673374176025391e+04,2.719051344513893127e+04
-7.245047789001464844e+04,8.653896647262573242e+04
-1.120130356445312500e+05,-8.150624122619628906e+02
-9.238352071571350098e+04,-3.964280352449417114e+04
-6.857293153381347656e+04,4.620350283384323120e+03
-7.346544511032104492e+04,-7.417776694774627686e+03
-4.859235429000854492e+04,2.038477334403991699e+04
-1.049591621150970459e+05,-3.370839974498748779e+04
-8.808374006271362305e+04,1.193820963363647461e+05
-5.056388560485839844e+04,-1.067595554351806641e+03
-1.039192476501464844e+05,7.168533354830741882e+04
-1.347428318939208984e+05,8.079500648498535156e+04
-1.502352416095733643e+05,5.899837525439262390e+04
-1.222386837120056152e+05,7.457374988055229187e+04
1.440836763000488281e+04,3.541928506851196289e+04
1.883087811088562012e+04,2.873556951904296875e+04
-3.546425765991210938e+04,9.290245175361633301e+04
-5.125906405258178711e+04,8.455672137451171875e+04
-6.188737840080261230e+04,-2.393361880111694336e+04
-4.039877662658691406e+04,1.171257263717651367e+05
-6.698387181091308594e+04,-2.484344524383544922e+03
-5.802647089385986328e+04,4.539150998401641846e+04
-6.198802845001220703e+04,-1.275194514083862305e+04
-9.957740298461914062e+04,-3.214447818112373352e+04
-7.660181946945190430e+04,1.168732640151977539e+05
-1.428006663513183594e+05,1.284122340297698975e+04
7.996969146728515625e+04,4.208095400047302246e+04
-2.847706043243408203e+04,7.212837184333801270e+04
4.797385230255126953e+04,4.133535598182678223e+04
-1.623122555389404297e+05,5.181772977757453918e+04
-8.067914569473266602e+04,9.427124673271179199e+04
-1.218473551750183105e+05,6.184715722656250000e+04
2.562710324096679688e+04,7.580140001869201660e+04
1.384912631607055664e+04,5.659088559150695801e+04
-1.563706150436401367e+05,5.823615059542655945e+04
6.218536156463623047e+04,1.395084644317626953e+04
1.510860336303710938e+04,3.760906095123291016e+04
-4.715638052368164062e+04,-1.156368377685546875e+04
-3.881522371673583984e+04,9.990989653778076172e+04
-6.668731057357788086e+04,7.041022777938842773e+04
-9.177754260253906250e+04,1.141287545242309570e+05
-5.068779167175292969e+04,1.075203111419677734e+05
4.822057416915893555e+03,2.209012246322631836e+04
-1.505990304946899414e+03,1.147652682113647461e+04
-5.059660331726074219e+03,-5.400399017333984375e+01
-7.775045189666748047e+04,-1.623887645435333252e+04
-9.664678730010986328e+04,-1.204444706439971924e+02
-2.268729074096679688e+04,8.376079558753967285e+04
-5.368394079589843750e+04,4.633048451113700867e+04
1.814990313720703125e+04,2.965404031276702881e+03
2.870732799530029297e+03,-7.280162393569946289e+03
-8.292299006462097168e+04,-2.083748165822029114e+04
-9.670071718597412109e+04,-3.842659043121337891e+04
-1.292871840133666992e+05,1.298005639472007751e+05
7.030858495330810547e+04,6.058113475036621094e+04
-1.235048063278198242e+05,5.561705351257324219e+04
2.386732155799865723e+04,6.660537838172912598e+04
-2.465872936248779297e+03,8.243519216346740723e+04
-1.030597134723663330e+05,-3.499952183389663696e+04
-9.982259544754028320e+04,1.138813780252933502e+05
-2.615087661743164062e+02,2.271903458023071289e+04
-1.566947699127197266e+05,7.443201806020736694e+04
5.578756320762634277e+04,6.346838421821594238e+04
-1.865452203369140625e+04,9.063627649688720703e+04
-4.279389726448059082e+04,-4.314635791778564453e+04
-1.062440258293151855e+05,1.301791966855525970e+05
-3.831590887451171875e+04,1.300785305023193359e+03
-1.558523388519287109e+05,4.654710762953758240e+04
-1.399705130577087402e+04,5.002929629516601562e+04
2.594923610687255859e+03,2.723062423706054688e+03
-1.265442444076538086e+05,-3.293913047289848328e+04
-1.724494831085205078e+03,8.444476399040222168e+04
2.477892967224121094e+04,6.953352906417846680e+04
4.619861335754394531e+03,6.665667058563232422e+04
-1.374647996444702148e+05,-4.910526147937774658e+04
6.730710331344604492e+04,3.261729715156555176e+04
-1.288420548744201660e+05,1.613505835380554199e+05
-1.455332319869995117e+05,9.434866727447509766e+04
-2.241753504943847656e+04,1.068683304176330566e+05
-1.235214504413604736e+05,1.363895735981464386e+05
-1.126678001251220703e+05,-1.851815924286842346e+04
-8.773131654548645020e+04,-2.097832741928100586e+04
2.157729689788818359e+04,6.907511122894287109e+04
3.189533873748779297e+04,2.168795555114746094e+04
9.204283993530273438e+04,3.594538003540039062e+04
-8.549503763580322266e+04,-3.814478728389739990e+04
-1.098212130165100098e+05,1.512337815749645233e+05
5.900507624053955078e+04,3.642154130744934082e+04
-1.642099920482635498e+05,5.479577644872665405e+04
-7.569364155006408691e+04,2.728493338775634766e+04
-1.711166848945617676e+05,5.385360131883621216e+04
-1.099069386310577393e+05,7.698591361618041992e+04
3.658799672889709473e+04,6.304758438110351562e+03
5.050449550247192383e+04,4.802750861740112305e+04
-7.528872874450683594e+04,1.212758086204528809e+05
-4.197530742645263672e+03,1.060994274539947510e+05
-8.314727845001220703e+04,-4.333945445632934570e+04
1.017590216445922852e+04,3.927387619209289551e+04
-7.607935884857177734e+04,-1.848655038452148438e+04
3.733611142730712891e+04,1.825021029281616211e+04
-7.741283779144287109e+04,-3.785257337546348572e+04
-3.607427990722656250e+04,-3.482796518516540527e+04
-1.040910487556457520e+05,1.515361933045387268e+05
-1.510131596527099609e+05,3.342772804021835327e+04
6.393685135650634766e+04,4.451897531890869141e+04
-1.033230152244567871e+05,1.071256670265197754e+05
-1.305798102741241455e+05,1.273787954115867615e+04
-1.112888990631103516e+05,1.410337404470443726e+05
-1.254640988731384277e+05,7.597041546630859375e+04
-6.871638191604614258e+04,1.414207271082401276e+05
5.989971025085449219e+04,4.481724062728881836e+04
-1.614987303733825684e+05,2.507088062739372253e+04
-9.889565582275390625e+04,1.297810456886291504e+05
4.397049531936645508e+04,8.444393567848205566e+04
-1.091790850601196289e+05,-3.862137781119346619e+04
-9.491991474151611328e+03,4.575013800048828125e+04
-1.400753737487792969e+05,4.261430483317375183e+04
-6.480745103836059570e+04,1.326076044323444366e+05
2.393593208312988281e+03,2.598564372444152832e+04
4.252197028923034668e+04,3.250232868576049805e+04
3.363003786277770996e+04,7.972931358718872070e+04
9.691356372070312500e+04,3.268898229980468750e+04
6.561203695678710938e+04,3.892848567581176758e+04
1.513433045959472656e+04,7.023462145423889160e+04
2.934722560882568359e+03,4.985144757270812988e+04
2.422505187988281250e+03,5.682674593544006348e+04
3.064697137832641602e+03,1.049421530570983887e+05
4.280681565093994141e+04,6.069264015388488770e+04
-9.726703760528564453e+04,-4.643004821777343750e+04
-9.642015295219421387e+04,1.889964870262145996e+04
5.964724166870117188e+03,1.707406570816040039e+04
3.362229297637939453e+04,4.418342717742919922e+04
-2.565353723335266113e+04,1.045396100311279297e+05
3.434792343139648438e+03,-1.236749460315704346e+04
-6.305332908058166504e+04,9.929800494766235352e+04
-8.596552571105957031e+04,-4.887656655454635620e+04
-3.057331616210937500e+04,6.661483494949340820e+04
4.619491186523437500e+04,5.446061316490173340e+04
-8.335576440048217773e+04,1.493795714797973633e+05
2.452924805450439453e+04,1.406487807273864746e+03
-9.536800205230712891e+03,9.082756373596191406e+04
-1.167736638412475586e+05,9.388833842277526855e+03
-3.740924337768554688e+04,6.569107952117919922e+04
-2.218292230224609375e+04,4.748035506057739258e+04
-9.276452723121643066e+04,1.205948977279663086e+05
2.847829243469238281e+04,-4.751492410516738892e+04
-5.016996140670776367e+04,1.198642298564910889e+05
-9.925000742721557617e+04,1.816397565650939941e+04
-6.945641006851196289e+04,9.603629197692871094e+04
-3.845656594276428223e+04,1.417765773601531982e+05
-2.655601065635681152e+04,1.449632542972564697e+05
-9.897157774353027344e+04,4.056305974388122559e+04
1.855896363258361816e+04,-4.460807949495315552e+04
7.886487707519531250e+04,1.385099371337890625e+04
-1.186687840862274170e+05,1.309653227996826172e+05
-5.436528655624389648e+04,8.882850981521606445e+04
3.153818861389160156e+04,6.254322820281982422e+04
-9.318213596343994141e+04,1.008989887142181396e+04
-1.220599677639007568e+05,7.451965506553649902e+03
4.714855974578857422e+04,8.559394627380371094e+04
-8.969959259033203125e+02,7.261055472564697266e+04
6.468856170654296875e+03,6.199664450263977051e+04
-1.156462396545410156e+05,-2.603902367353439331e+03
-8.843248398208618164e+04,1.252209838409423828e+05
4.660494258117675781e+04,7.717883044815063477e+04
-1.519750140571594238e+04,1.429775850334167480e+05
-1.395251712226867676e+05,9.749762397766113281e+04
-1.023448212356567383e+05,1.320698678092956543e+05
-8.440665405654907227e+04,1.301269487533569336e+05
2.296434029006958008e+04,-3.616437462830543518e+04
4.140864004707336426e+04,-6.492250560379028320e+04
3.207252867889404297e+04,5.287617942810058594e+03
2.250386322021484375e+03,9.740569124794006348e+04
-1.068762511024475098e+05,6.687758280038833618e+03
-3.958223191833496094e+04,9.010735895347595215e+04
-8.046241477966308594e+03,5.919523504829406738e+04
-4.682607749938964844e+03,8.035942418289184570e+04
-1.359709606704711914e+05,1.641498198699951172e+04
-1.115723039264678955e+05,-7.125502923011779785e+03
-1.311523783111572266e+04,4.675240250396728516e+04
-9.699811513900756836e+04,1.355242246398925781e+05
-5.056875689697265625e+04,7.386193889236450195e+04
-1.660387066650390625e+04,7.044743460083007812e+04
3.464322567749023438e+04,4.921937314033508301e+03
-1.555848695201873779e+05,1.364501980094909668e+05
3.207765617370605469e+03,7.073822746276855469e+02
-2.245285064125061035e+04,1.396452569160461426e+05
7.085125686645507812e+04,3.433242305755615234e+04
2.271280292320251465e+04,-3.929398618507385254e+04
4.156033020019531250e+03,1.318643478202819824e+05
1.351251075744628906e+04,-7.818852027893066406e+03
-2.724419099807739258e+03,-3.537487782669067383e+04
-8.116304666900634766e+04,-1.155925942397117615e+04
-7.999790824508666992e+04,1.214170024032592773e+05
-1.326962821369171143e+05,1.239571218452453613e+05
5.603239819335937500e+04,1.963917079925537109e+04
-5.326368395614624023e+04,1.446629481220245361e+05
3.156559424972534180e+04,-3.426557736587524414e+04
2.050712521553039551e+04,-1.402653039288520813e+04
-1.020523961639404297e+04,5.076906720542907715e+04
1.875867703247070312e+04,4.744176792907714844e+04
6.744337998199462891e+04,5.025033851242065430e+04
-5.304579088973999023e+04,1.615486226367950439e+05
1.898236596679687500e+04,9.802463035583496094e+04
3.122124064826965332e+04,-5.757692192625999451e+04
1.515574900627136230e+04,2.134951191926002502e+04
-9.612675472450256348e+04,-4.058016787052154541e+04
-1.443991230545043945e+05,1.147939031143188477e+05
-7.418444704437255859e+04,-2.096995484924316406e+04
-1.434911018295288086e+05,1.288073518590927124e+05
4.534572177886962891e+04,1.950218838500976562e+04
-1.498528353919982910e+05,9.939616726303100586e+04
5.966913122177124023e+03,-6.803580089569091797e+03
-7.588217834472656250e+04,8.442692454719543457e+04
-1.322471372451782227e+05,-2.073308711838722229e+04
-7.719082259368896484e+04,8.707620638084411621e+04
-1.140459367370605469e+04,-1.123280950546264648e+04
-4.107383178329467773e+04,6.691676101684570312e+04
3.503149216079711914e+04,-3.023115577697753906e+04
-5.049964586639404297e+04,9.015731294059753418e+04
-1.078926677474975586e+05,-4.981520907330513000e+04
-9.512126544570922852e+04,1.176924782857894897e+05
5.713956442260742188e+04,2.486344090843200684e+04
