1.386824725492970534e-01,1.601472998694153660e-01
1.790191496192407028e-01,5.227918834580460444e-02
1.725488496517025017e-01,1.731916254735895444e-01
1.602017105733075930e-01,2.181576909190449109e-01
1.434398932883440281e-01,9.670409248793143675e-02
1.628511485540364290e-01,1.840256130754975572e-01
1.307122359308439397e-01,9.223128054749565874e-02
1.538916441462547802e-01,8.350386764974418452e-02
2.254855066581939738e-01,5.496460869106609137e-02
1.106856746670058234e-01,1.851239780937961044e-01
1.542916293971050290e-01,1.227949871534875087e-01
9.592801198248619710e-02,1.504319787535699227e-01
1.313340802139933705e-01,1.301477985629270473e-01
1.309535475661935400e-01,2.056111354077645170e-01
9.895009728611922628e-02,1.354369158824908215e-01
2.032360071758934073e-01,7.108785291809865958e-02
1.175789442498979126e-01,1.438470676570822171e-01
2.425707365813554728e-01,7.981191510520435628e-02
1.381184240935106056e-01,9.333422711243963277e-02
9.647480431407488843e-02,2.046230361710280332e-01
3.446569544130703017e-02,2.155163678388134496e-01
7.813233658581812680e-02,1.637925790633397438e-01
1.459694157756579458e-01,1.969573080228233797e-01
1.013326661234335707e-01,1.027517492646879832e-01
9.830682281549017743e-02,1.641967705806553490e-01
2.058979640886195728e-01,7.574413650618429250e-02
1.616936036903975360e-01,9.736095004453788893e-02
1.532950762182251347e-01,1.232754042147727602e-01
1.723678761153931982e-01,1.393700431854258681e-01
1.525406482349424275e-01,1.461916413186281349e-01
1.285219529372458591e-01,1.788902405366111503e-01
1.658069322236350451e-01,8.670412545296486695e-02
1.537930977851397762e-01,1.866363915038172228e-01
1.702108166108684539e-01,9.624159676293510268e-02
1.033261125126799379e-01,9.153255224016723646e-02
1.632369539467642128e-01,1.485364018407359377e-01
1.349289797032094673e-01,1.440423340431750687e-01
1.472095280285129482e-01,2.439002100479069901e-01
1.317666677509080619e-01,1.184681323299018596e-01
1.065001256617983394e-01,1.799216434768198536e-01
1.562340382907457526e-01,1.410159780103259763e-01
2.017975439477548427e-01,9.839930568369345543e-02
1.721299457307887970e-01,1.502820038852578088e-01
1.646468061614664857e-01,1.032843409530984774e-01
1.524962161502621816e-01,2.088995723286226069e-01
1.975150707361725544e-01,4.771142211875643857e-02
