1.107545663836525252e-01,2.266877084373374596e-01
1.265616617547679901e-01,2.051633016483311589e-01
6.341510527357241411e-02,2.722304438800909887e-01
1.052804348543598528e-01,2.728982103798348602e-01
1.416609359803930601e-01,2.546805707472478697e-01
1.124284586520093027e-01,2.715172357981927576e-01
8.598539656781099827e-02,2.718490795341076960e-01
1.275936833243356272e-01,2.231432876520492437e-01
1.316886512288040767e-01,2.474583734368397681e-01
8.409278469734370043e-02,2.252578806764725106e-01
6.907338454107836423e-02,2.439864428720299461e-01
1.137508196611627942e-01,2.284202414643404788e-01
1.410091983224740775e-01,2.317612234820811690e-01
9.156633299119272540e-02,2.735205083306010421e-01
1.312718908064101631e-01,2.509677991290890642e-01
1.503323405332011031e-01,1.785661207872934197e-01
1.354852658618941885e-01,2.132664319167700551e-01
1.829398995666859096e-01,1.710064578832485305e-01
1.175210169421320588e-01,2.419508839189187244e-01
1.255914649709297948e-01,2.512092358079924814e-01
1.549482664808840837e-01,2.422512514350901036e-01
1.261541689158196533e-01,2.857241349502823158e-01
1.540371039935512776e-01,2.513153405914961835e-01
1.026272931179427750e-01,2.569845998710819646e-01
1.270354015531123260e-01,2.551946840244297410e-01
1.987930977951596900e-01,1.584681361033630498e-01
2.166585798238628569e-01,1.381706583318320636e-01
1.856553886418615962e-01,1.722124993564634332e-01
2.032131881967336740e-01,1.689828302136596738e-01
2.031055035745719661e-01,1.619053809331375271e-01
2.098760766811699208e-01,1.506012295551041325e-01
2.228826810634171873e-01,1.839185007204446887e-01
2.079579139904454144e-01,1.703300599733713616e-01
1.841220682352624205e-01,1.689853099177237028e-01
1.835737253419416348e-01,1.807215895579954157e-01
1.749663116360444248e-01,1.956043011687948752e-01
1.603029716511525093e-01,2.122447529824591506e-01
2.031116176888242419e-01,1.838244359786162518e-01
1.850379450178391283e-01,2.060824624612826728e-01
2.095598687982498098e-01,1.704899544719651328e-01
1.825013408573321616e-01,1.788367777130945024e-01
1.891852771653494691e-01,1.982366178309007132e-01
2.158988152844660280e-01,1.663423620127731095e-01
2.208318407654153159e-01,1.734878884081423878e-01
1.611841966788780112e-01,2.092292369680064934e-01
1.905230654022070369e-01,1.673012011527273413e-01
1.738798410961925889e-01,1.946283433874909097e-01
2.020733306724553924e-01,1.632786929821355426e-01
1.929723218551304409e-01,1.928917461605701988e-01
1.560139028435607866e-01,2.207119441658407510e-01
1.633128297814749330e-01,2.092900745252251893e-01
1.670583274755121639e-01,2.155102021234945597e-01
1.913518899360989733e-01,1.881395470773505330e-01
1.499337455409160136e-01,2.239595929976641309e-01
1.675063615358242108e-01,2.121406515977211082e-01
1.886970810618367744e-01,1.736095552054668090e-01
1.378474739950812378e-01,2.168921051877926442e-01
1.992811869572662375e-01,1.747817843113181335e-01
