-5306.211492,-1286.712305,-184.2414857,539.5335222,1377.614648,-365.8571553,17.35506825,314.4613113,164.0028282,-137.3348049,-28.39059146,-197.4602194,-56.15947971,-88.01663194,-148.9966388,211.4920484,115.4245592,3.188675317,110.272882,14.16455974,-17.22483081,49.9649267,-74.45486944,-4.328050499,84.16493901,-106.9194286,-202.5175765,-70.51217811,58.85980987,-11.21850049
-4667.582341,-1192.532358,-791.3953015,821.6713495,1342.561141,-275.5170858,-19.51590468,159.7312251,44.78900845,-7.065260506,-114.9966962,-399.3703012,-120.002438,-136.049212,-244.8673808,285.6728796,170.2075371,-13.93450986,138.2318604,-58.19495185,132.0592115,260.3853452,-83.30485909,-18.03658531,104.4077077,-84.82760092,-173.6143649,-118.1553231,29.71573904,-48.73364716
-745.4241652,-422.4899152,-706.033209,373.0719373,442.6982923,-9.958054265,-88.05177964,56.35621874,246.8463252,-34.5476573,-482.3337639,-375.6121478,2.111664765,96.46573207,-273.7727848,386.8529056,-11.79231473,-313.6353805,326.212396,-300.9956924,-392.8436912,-70.63850565,-44.05479607,-74.30924197,185.4145972,-118.0862218,-259.87478,-201.3677456,62.49380779,185.9901875
-4842.899656,-1012.88045,842.721411,119.4254467,1133.772972,-264.4598802,59.77384918,503.0419196,276.9388147,-252.731076,35.4204965,89.88035469,11.54694214,40.81361843,13.25819864,84.07181249,-25.41357316,-89.48335513,71.26425137,31.51398606,-263.9551475,-217.3402625,-9.117244646,40.19048724,-28.4280422,-170.5420121,-228.2391465,-58.72400892,26.8612121,-39.54504129
-3905.419712,-773.1579662,1082.242664,-42.25577345,883.4349334,-202.5340912,62.06096349,494.541462,285.8401212,-248.3224468,32.12859785,147.849626,20.56666148,80.74721225,50.58265691,60.33535615,-62.01437562,-118.7866329,56.21067037,-1.604194585,-308.3849549,-272.0928709,17.01779061,54.31356414,-78.66989713,-157.7138648,-196.8599342,-31.1401064,32.66517212,-65.09715335
-5512.040655,-1515.742859,75.67324236,403.0313344,1391.361503,-358.2863416,14.46137492,466.1706506,223.6915661,-171.7922594,28.16594584,-119.7965211,-82.27127137,-109.6057137,-58.88080422,194.3606019,94.6229959,-37.66826309,125.4333477,62.61328107,-71.37210338,-18.33238109,-57.77438053,-28.93933604,26.78011782,-126.6701847,-206.4259612,-63.65483408,28.66489592,-2.839918329
-5291.947551,-1469.613064,621.0536057,189.355395,1278.891298,-311.9565691,63.3626063,518.9050251,285.7159978,-238.8449886,52.34310441,26.20572299,-41.61894725,-40.86623006,41.47061233,148.8045107,14.45285746,-79.5749397,89.90226011,48.97249397,-207.2977434,-169.2260847,-23.3788119,-1.41719225,-18.16519608,-150.5879255,-241.0897699,-61.68535741,30.19545849,-26.01835058
-5642.409604,-1885.830376,363.3467871,291.0236305,1414.560949,-349.1602656,53.39828358,520.8053793,278.9934352,-223.9965798,51.77014998,-56.29570016,-78.22399566,-129.7799294,50.31707421,200.4680124,50.84021897,-69.47724927,111.5153561,59.59914174,-140.0454968,-109.5694046,-41.05055589,-31.2801847,6.467618904,-125.7544546,-246.1454512,-50.40875418,30.63628855,-19.61100597
-4843.435217,-1577.161595,849.3108013,89.90695405,1156.200069,-242.884058,114.0200204,437.8653789,334.2620677,-238.0649673,65.46760559,94.28505774,-3.245933067,-52.43788293,92.08579841,94.65557766,-58.06456584,-57.89135968,97.48854604,11.27020105,-258.6695641,-238.6955738,-18.36758398,33.28724966,34.38977748,-111.4121094,-283.7843876,16.8892409,76.97095967,-55.3064363
-5083.016137,-1886.494397,-188.7234326,500.301498,1357.887659,-351.0014813,13.47446679,308.6560196,192.4256241,-135.2509865,-12.2132055,-199.2546525,-78.32805501,-197.1744804,-36.70018104,240.3555287,90.97780006,12.06503099,119.8188097,-1.509730198,-0.18889456,32.71966661,-80.47547467,-27.58769275,90.76101939,-56.98894668,-222.0441713,-14.7534298,65.64674855,-35.58336561
-4819.569116,-2091.207362,55.01058618,369.2296388,1289.045697,-308.4597099,41.1563787,329.031768,228.4228742,-170.0417811,23.50683286,-122.4594583,-72.60187914,-207.8423279,58.87960646,207.9895904,45.03888249,5.61640647,112.5654217,5.838055104,-45.64313292,-39.09286533,-71.70960798,-29.06228415,76.0200233,-35.3177633,-227.8086959,19.2605556,58.46457983,-40.27483102
-2342.86265,-929.2291422,304.7754375,83.02417088,599.4204171,-123.2752485,58.34206593,198.7960762,152.3177414,-112.0606013,32.0044649,14.26937628,-17.84391357,-58.9641462,58.35122296,70.88538434,-19.07965056,-24.75022334,50.11883774,5.217813825,-97.08290125,-93.1594833,-18.92073404,-1.469455989,20.56570298,-37.77483946,-134.7803119,10.91607788,30.49232512,-26.75912573
-3118.207119,-1326.719371,1053.521716,-90.81164702,776.5441989,-119.6794072,166.5485301,449.0675972,248.9808359,-237.6659561,53.40991631,64.71256554,4.930470409,-32.9617305,201.0025468,160.6318008,-103.8816598,-172.9945891,56.73347282,-22.18052181,-266.6262334,-305.3148319,39.17872539,9.007596627,-96.18872302,-103.2641489,-166.6649951,-37.317774,3.114762437,-53.22185021
-5886.812097,-2526.860227,649.7133432,272.8540386,1569.537172,-178.5636989,162.8984916,391.8539879,414.9525456,-277.2834782,77.15140512,-76.94609482,-16.5124569,-209.1216992,163.8118429,261.7682678,38.85586046,-55.88530912,144.6935361,1.340277978,-238.9052512,-169.5528744,-68.49454532,-87.41310542,96.09626608,-57.18814279,-289.8572887,-37.24294818,68.629076,-37.78437101
-4544.786437,-2835.867075,-97.00905017,429.0602372,1424.582698,-223.8428316,39.24371232,368.4178338,238.810173,-175.6531577,-34.95479707,-262.2902102,-162.7400632,-315.6946495,214.3041418,381.9965608,81.01740283,-62.15163989,96.66862099,-19.05574433,13.06108306,33.41888047,-48.58262508,-118.5176416,8.217712721,28.78596593,-130.0740288,-2.700569747,-10.94743158,-24.25256684
-4040.01219,-2639.813081,-664.5665125,689.7149653,1365.880915,-203.1103347,-79.19234793,181.0502134,169.7382381,-40.02652806,-174.6930659,-362.0984526,-160.3794443,-357.2347253,96.86004204,398.6809575,162.1402305,-26.2391464,103.2300555,-74.54814355,144.9926001,222.1911348,-80.86194596,-110.6370577,61.57046621,2.435340114,-100.0572296,-47.02705825,65.93975138,-25.27486752
-2801.852934,-1578.502527,-1191.336141,779.5470936,1111.372485,-76.08996273,-91.913271,57.74980197,187.6449504,-35.67264137,-380.8920586,-438.4605382,-77.03836397,-224.9961003,-104.3980655,363.8006645,85.16913694,-102.1791876,157.3472431,-290.6512662,97.60245176,285.6111826,-91.27197894,14.79403505,86.7166677,-218.3515503,-117.4329506,-165.7874449,185.5274628,-17.65274743
-3643.140101,-2215.584974,818.7018212,16.80501944,1088.187769,-112.1669024,211.950734,448.7904719,260.2707147,-252.3228034,22.17943755,-74.09988668,-74.37946096,-168.7331133,296.7736341,286.236949,-87.17275322,-185.1419822,86.50624878,-10.89287934,-192.8754273,-253.8408338,60.37323291,-66.99539642,-52.17997265,2.700594524,-155.523017,-46.80878323,-55.5738492,-29.57322153
-3230.462315,-2636.501913,347.3217883,155.2874015,1223.791833,-59.65725915,165.7886304,339.2150106,199.9908056,-185.2433185,-52.67128524,-215.4270317,-117.9417399,-243.8410935,305.4302859,352.7846209,-38.41773574,-123.9035277,100.0407253,-33.09845877,-87.75739983,-105.3043373,87.35355958,-130.0064775,5.522292512,111.755522,-79.92725398,-19.89218842,-85.06997584,-0.170107462
-2132.519152,-1740.796691,941.9490987,-112.7237231,788.2842736,39.64038419,359.9559508,375.7708947,138.8300186,-263.690791,48.45047493,-51.69824095,124.6633125,-93.75195132,232.5788861,275.5457023,-107.1749758,-155.822409,9.587398661,-124.5086702,-230.8144668,-354.3151848,161.8556517,56.18342403,23.2564921,-7.901839174,-121.3702689,65.54771765,72.52390126,-172.5155883
-3155.107842,-3403.043586,-219.7266913,404.4280637,1599.345631,26.97932631,4.108615133,319.6327212,190.0441016,-56.37470394,-239.9003051,-351.4145227,-141.8108729,-281.5997487,280.7187032,503.155578,102.0915519,-22.43071345,102.0883451,-93.86830291,-13.11928096,88.26520841,143.8046844,-260.1059986,31.08378794,135.0049707,1.974222994,-36.79488322,-13.76240212,38.44238274
-2327.835107,-2598.354141,717.5892219,-34.64050798,1150.01472,100.2588615,397.3683846,339.7067117,143.7305074,-194.7371071,-42.14817554,-206.4820523,52.81005165,-203.2819097,282.2207907,366.5131242,-72.04463064,-130.9413549,29.53558811,-139.376454,-171.0659336,-334.8408443,243.1883729,-52.74709199,107.0276977,100.914863,-164.4981724,68.43375758,49.43717529,-140.6325345
-2434.795964,-3617.071595,306.5769396,136.8325531,1811.486789,285.1078436,353.866318,276.0477906,207.3273345,-3.255558546,-151.6286145,-302.2196874,23.25090073,-255.3072538,277.0359506,474.8434422,28.6349233,-42.24637617,35.96307791,-224.0606313,-123.072802,-203.5308649,357.732017,-324.8625148,131.0987303,132.4625545,-151.8518276,58.74764551,51.48128027,-72.1580916
-2215.825482,-2812.146508,-806.5121745,632.4501846,1446.663184,152.8122466,-238.7493248,122.1271664,311.4636554,19.46649525,-451.3225573,-343.9888402,-96.70134694,-226.1281905,160.5417771,479.6559027,176.56139,4.795008575,113.5711344,-267.4150618,-13.17480279,245.7888258,106.9516805,-243.1828807,-7.560974626,-32.79267657,50.54439641,-182.092347,114.5647252,61.52102487
-1546.044615,-2092.638511,784.802834,-132.1468878,938.0210734,197.1461135,647.4961204,365.2091145,84.1649945,-133.7025062,90.78474199,-98.26614988,127.1365952,-59.19017511,197.5356634,329.1982086,-51.16413781,-67.05914505,-14.65515522,-177.9466311,-152.0075265,-362.4173255,275.0099288,-73.38761569,124.6510887,-9.877335742,-226.0673753,169.6262112,156.0135698,-195.0447998
-1707.849381,-3070.995749,-217.0556095,406.0566238,1901.354895,516.0792494,-56.01261138,-16.40435469,315.4959376,74.99442537,-175.0431436,-276.2926105,52.94497898,-265.8620664,245.1683116,398.585965,196.9073912,55.80635891,121.4255946,-286.1833865,-49.24849432,78.64659018,322.5646045,-440.8787798,-23.0410423,65.27328865,-95.33346443,-142.5262331,71.75115705,-24.1503399
-1413.854485,-2300.89687,577.1477254,32.16769304,1331.195086,336.2426548,615.1029365,170.0023734,180.5429385,-24.69477004,117.6782494,-127.3289406,107.7283373,-172.8756969,196.8847079,353.1295573,-7.010352095,-19.74524747,-31.44845883,-216.104813,-80.29114337,-308.6889302,308.3002791,-233.2873043,150.8715903,-2.426831405,-230.0906833,184.1952054,152.0062905,-124.8883776
-45.40647781,16.04106609,-18.98037874,17.97071569,26.9811767,-1.528425205,0.79248678,7.57185598,-0.116172049,1.462028707,-3.321285435,-5.936620299,1.00055259,5.424326781,-10.2386165,8.500228079,-2.06842481,-2.898208482,4.128025139,-1.183115323,-3.423419655,2.362492991,0.842298603,-1.732288238,-0.118622143,-3.730096103,-5.95491531,3.056153161,1.766950439,-4.270257881
-821.7650439,-1866.991792,-72.69262818,250.1234944,1671.72683,658.8228176,107.316544,-379.1391221,739.6892181,348.719082,93.01448816,-82.94536146,225.7122841,-160.7356166,62.24748365,417.5377368,176.2423356,85.23631477,328.2219452,-40.13267554,-152.444282,-8.292824995,262.591077,-371.2384764,153.8342294,-190.7311036,-259.5025755,-237.1546831,126.8247769,-56.09639162
-796.8023314,-1475.968554,-407.4845581,353.1362527,1206.549923,440.7457857,-268.1993621,-301.5177853,612.9433656,237.8069719,-266.3896516,-132.0882437,163.6341708,-77.01599736,1.37325986,421.4454674,162.7803666,65.68066042,454.1586013,-76.10317308,-262.9404076,68.22135858,121.6342739,-274.6471815,141.5220467,-136.2818673,-61.54261917,-308.0933655,21.74821809,-114.0970644
-858.0056344,-1023.215303,-642.0587792,394.8218626,747.9913372,151.8422573,-328.3326072,-90.32915736,453.7422741,45.93859943,-498.7562518,-242.7757037,31.29006051,43.55866306,-124.0448019,410.1652303,-10.05214454,-111.5731506,472.6846878,-191.5265964,-325.7118513,59.1198867,5.012715688,-144.3928977,206.0939318,-199.8003862,-63.21869121,-202.9717538,3.584174635,6.172269518
